Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Smart Forfour electric drive prime,69900,PLN,Prywatne,Smart,Forfour,electric drive prime,2021,12 470 km,,Elektryczny,82 KM,Auta małe,Automatyczna,5,4,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-bezwypadkowy-pl-salon-gwarancja-1-wlasciciel-kamera-lift-fv23-ID6GorE6.html
Smart Fortwo,5300,PLN,Firma,Smart,Fortwo,,1999,215 000 km,599 cm3,Benzyna,61 KM,Auta małe,Automatyczna,2,,Inny kolor,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-600-turbo-pol-automat-zamiana-raty-ID6G4N8y.html
Smart Fortwo coupe electric drive edition citybeam,31000,PLN,Prywatne,Smart,Fortwo,coupe electric drive edition citybeam,2014,58 000 km,,Elektryczny,75 KM,Auta miejskie,Automatyczna,2,2,Szary,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6GoCzw.html
Smart Fortwo,4999,PLN,Prywatne,Smart,Fortwo,,2000,175 000 km,599 cm3,Benzyna,44 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-fortwo-automat-panorama-klima-55km-passion-atrakcyjny-bdbstan-ID6Gdxar.html
Smart Roadster,13000,PLN,Prywatne,Smart,Roadster,,2005,133 078 km,698 cm3,Benzyna,61 KM,Kabriolet,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-roadster-smart-roadster-ID6Fxg9t.html
Smart Forfour electric drive,71600,PLN,Firma,Smart,Forfour,electric drive,2021,14 018 km,,Elektryczny,82 KM,Auta małe,Automatyczna,5,4,Szary,Używane,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-stan-super-bezwypadkowy-sprowadzony-z-niemiec-ID6FNQGp.html
Smart Fortwo electric drive,76600,PLN,Firma,Smart,Fortwo,electric drive,2019,36 976 km,,Elektryczny,82 KM,Kabriolet,Automatyczna,3,2,Czarny,Używane,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-stan-super-bezwypadkowy-sprowadzony-z-niemiec-brabus-ID6G0aR1.html
Smart Fortwo & passion cdi,14700,PLN,Prywatne,Smart,Fortwo,& passion cdi,2008,155 200 km,799 cm3,Diesel,45 KM,Auta miejskie,Automatyczna,2,2,Srebrny,Używane,Tak,,4 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-fortwo-451-cdi-passion-100-bezwypadek-nowiutkie-sprzeglo-i-akutator-ID6FYk3P.html
Smart Fortwo EQ,65900,PLN,Firma,Smart,Fortwo,EQ,2019,14 700 km,,Elektryczny,82 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-salon-polska-brabus-eq-cabrio-vat-23-przebieg-14700-km-gwarancja-ID6FPCfw.html
Smart Fortwo & passion cdi,7100,PLN,Prywatne,Smart,Fortwo,& passion cdi,2003,142 700 km,799 cm3,Diesel,41 KM,Auta małe,Automatyczna,2,,Czarny,Używane,,,3 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-fortwo-kabriolet-zadbany-ID6GoA2u.html
Smart Forfour passion,14000,PLN,Firma,Smart,Forfour,passion,2005,80 000 km,1 499 cm3,Benzyna,109 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,,Na przednie koła,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-1-5-110kmface-lift80-000kmhifipanorama-dachaluklimaz-niemiec-ID6Gony3.html
Smart Fortwo coupe softouch black&white limited micro hybrid drive,12500,PLN,Prywatne,Smart,Fortwo,coupe softouch black&white limited micro hybrid drive,2009,135 000 km,999 cm3,Benzyna,61 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na tylne koła,"4,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-gwarancja-przebiegu-zadbany-ID6GpF96.html
Smart Fortwo & passion,3600,PLN,Prywatne,Smart,Fortwo,& passion,2000,221 000 km,599 cm3,Benzyna,55 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-fortwo-0-6turbo-ID6Gm4Z1.html
Smart Fortwo & passion,6500,PLN,Prywatne,Smart,Fortwo,& passion,2003,103 000 km,698 cm3,Benzyna,61 KM,Auta małe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-panorama-dach-automat-ID6Gompm.html
