Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aixam Crossline,36200,PLN,Firma,Aixam,Crossline,,2018,24 000 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-microcar-ID6Gvp22.html
Aixam City,37500,PLN,Prywatne,Aixam,City,,2021,9 000 km,479 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,2,2,Granatowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-pojazd-4-kolowy-lekki-od-14-lat-na-kat-am-ID6Gi8n9.html
Aixam City,29900,PLN,Firma,Aixam,City,,2016,35 407 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-2016-aixam-city-l6e-am-od-14-roku-zycia-zarejestrowany-ID6G0kkj.html
Aixam Crossline,6950,PLN,Firma,Aixam,Crossline,,2007,40 000 km,505 cm3,Benzyna,8 KM,Auta małe,Automatyczna,2,,Niebieski,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-anglik-ID6G3gxQ.html
Aixam Crossline,47800,PLN,Firma,Aixam,Crossline,,2018,36 000 km,599 cm3,Diesel,15 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-b1-4-osobowy-czterokolowiec-l7e-ID6Gy4Jy.html
Aixam City,19999,PLN,Prywatne,Aixam,City,,2005,80 000 km,400 cm3,Diesel,4 KM,Auta małe,Automatyczna,3,2,Bordowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-microcar-jdm-transport-czterokolowiec-lekki-ID6GoZ2Y.html
Aixam Crossline,18900,PLN,Prywatne,Aixam,Crossline,,2012,99 100 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Granatowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-aixam-crossline-ID6Gvo1Y.html
Aixam Crossover,48900,PLN,Prywatne,Aixam,Crossover,,2022,7 100 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Szary,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossover-l6e-auto-jak-nowe-sliczne-ID6GvnpK.html
Aixam Inny,25900,PLN,Prywatne,Aixam,Inny,,2023,6 200 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-aixam-d-trok-ID6Gw2HZ.html
Aixam Crossline,29900,PLN,Firma,Aixam,Crossline,,2019,65 945 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-minauto-s9-2019-am-l6e-l6ebp-czterokolowiec-lekki-ID6Gjjev.html
