Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
RAM 1500 5.7 Crew Cab Bighorn,189420,PLN,Prywatne,RAM,1500,5.7 Crew Cab Bighorn,2019,78 500 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany ręcznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-crew-cab-big-horn-5-7-hemi-tylko-78500-km-przebiegu-fv-23-ID6GnfhT.html
RAM 1500,170000,PLN,Prywatne,RAM,1500,,2019,67 000 km,5 654 cm3,Benzyna+LPG,401 KM,SUV,Automatyczna,4,5,Granatowy,Używane,Tak,4x4 (dołączany ręcznie),"21,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-dodge-ram-1500-5-7-lpg-4x4off-road-ID6GaI6S.html
RAM 1500 Crew Cab Limited,350000,PLN,Firma,RAM,1500,Crew Cab Limited,2022,32 000 km,5 654 cm3,Benzyna+LPG,401 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany ręcznie),"18,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-5-7-hemi-limited-bezwypadkowy-stan-perfekcyjny-ID6GaqCo.html
RAM 1500 Quad Cab Longbed Bighorn,123000,PLN,Prywatne,RAM,1500,Quad Cab Longbed Bighorn,2016,121 900 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany ręcznie),"21,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-bighorn-sport-1500-faktura-vat-23-ID6G8H64.html
RAM 1500,99000,PLN,Firma,RAM,1500,,2019,160 000 km,5 700 cm3,Benzyna,395 KM,SUV,Automatyczna,4,5,Biały,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-2019-rebel-v8-5-7l-4x4-od-ubezpieczalni-ID6GoWwO.html
RAM 1500,208485,PLN,Firma,RAM,1500,,2022,2 159 km,3 604 cm3,Benzyna+LPG,380 KM,SUV,Automatyczna,4,5,Czarny,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-3-6-vvt-4x4-bighorn-etorque-lpg-2200-tys-km-przebiegu-ID6FHoHn.html
RAM 1500 Crew Cab Laramie,199000,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2020,76 489 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Bordowy,Używane,Tak,4x4 (dołączany automatycznie),"18,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-5-7-hemi-laramie-ID6G2moQ.html
RAM 1500,229900,PLN,Firma,RAM,1500,,2020,49 200 km,5 700 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Biały,Używane,,4x4 (dołączany ręcznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-laramie-sport-off-road-5-7-4x4-bogata-wersja-gwarancja-ID6FqRcD.html
RAM 1500 5.7 Crew Cab Laramie,151700,PLN,Prywatne,RAM,1500,5.7 Crew Cab Laramie,2019,70 000 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,6,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-dodge-1500-larmie-4x4-idealny-sliczny-360-kamery-menu-pl-ID6GbhTr.html
RAM 2500,333000,PLN,Prywatne,RAM,2500,,2022,32 000 km,6 400 cm3,Benzyna,416 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,4x4 (stały),18 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-2500-powerwagon-6-4-stan-idealny-ID6GbAOE.html
RAM 1500 Crew Cab Laramie,267000,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2021,33 000 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Zielony,Używane,Tak,4x4 (dołączany ręcznie),"18,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-laramie-4x4-zarejestrowany-ID6FYWIG.html
RAM 1500 5.7 Quad Cab Longbed Laramie Sport,247000,PLN,Prywatne,RAM,1500,5.7 Quad Cab Longbed Laramie Sport,2020,30 000 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/ram-1500-poszerzenia-dystanse-22-calowe-felgi-wysuwane-elektr-progi-panorama-ID6FEqO9.html
RAM 1500 Quad Cab Longbed Bighorn,195570,PLN,Firma,RAM,1500,Quad Cab Longbed Bighorn,2022,35 725 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany ręcznie),"21,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-gen-5-2022-5-7-hemi-sport-4x4-lft-led-lpg-fv-brutto-195570zl-ID6GeRLh.html
