Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Bentley Continental GT Speed,605000,PLN,Prywatne,Bentley,Continental GT,Speed,2017,39 800 km,5 998 cm3,Benzyna,642 KM,Coupe,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),24 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-w12-6-0l-bi-turbo-stan-idealny-pierwszy-wlasciciel-netto-export-ID6G1Ryu.html
Bentley Continental Flying Spur W12 S,970000,PLN,Prywatne,Bentley,Continental Flying Spur,W12 S,2021,12 500 km,5 998 cm3,Benzyna,635 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),22 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-bentley-flying-spur-w12-ID6Fc0rs.html
Bentley Arnage,129000,PLN,Firma,Bentley,Arnage,,2000,160 000 km,6 752 cm3,Benzyna,407 KM,Sedan,Automatyczna,4,5,Czarny,Używane,,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-arnage-v8-turbo-skora-drewno-pdc-nawigacja-klasa-premium-sprawdz-ID6Fg9n4.html
Bentley Continental GT Speed,319000,PLN,Prywatne,Bentley,Continental GT,Speed,2011,112 000 km,5 998 cm3,Benzyna,610 KM,Coupe,Automatyczna,2,,Zielony,Używane,Tak,,21 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-svarovsky-ID6Gw4dN.html
Bentley Continental GT Standard,155900,PLN,Prywatne,Bentley,Continental GT,Standard,2007,95 000 km,5 998 cm3,Benzyna,560 KM,Kabriolet,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),25 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-continental-gt-cabrio-w12-560-koni-ID6Gvhg1.html
Bentley Bentayga EWB,585000,PLN,Firma,Bentley,Bentayga,EWB,2018,93 312 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,4,Zielony,Używane,Tak,4x4 (stały),"16,50 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-4-0-v8-550km-ewb-fv23-4-osobowa-ppf-ID6Go96d.html
Bentley Continental GT Speed,1050000,PLN,Firma,Bentley,Continental GT,Speed,2019,33 700 km,5 998 cm3,Benzyna,635 KM,Coupe,Automatyczna,2,,Biały,Używane,Tak,4x4 (stały),22 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-w12-6-0-salon-pl-maly-przebieg-i-wlasciciel-ID6FHTHM.html
Bentley Continental GT Speed,190000,PLN,Prywatne,Bentley,Continental GT,Speed,2008,140 000 km,5 998 cm3,Benzyna,610 KM,Coupe,Automatyczna,2,,Granatowy,Używane,Tak,4x4 (stały),25 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-speed-w12-twin-turbo-610km-ID6Gw1vM.html
Bentley Continental GT W12,369000,PLN,Prywatne,Bentley,Continental GT,W12,2013,97 000 km,5 998 cm3,Benzyna,575 KM,Coupe,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),22 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-6-0-w12-575km-2013-facelifting-tylko-97000km-ID6GjVvM.html
Bentley Continental GT V8,319999,PLN,Prywatne,Bentley,Continental GT,V8,2015,59 000 km,3 993 cm3,Benzyna,507 KM,Coupe,Automatyczna,2,,Pomarańczowy,Używane,Tak,,15 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-stan-idealny-ID6GhSSs.html
Bentley Continental GT New,999000,PLN,Firma,Bentley,Continental GT,Nowy,2019,23 795 km,5 950 cm3,Benzyna,635 KM,Coupe,Automatyczna,2,4,Beżowy,Używane,Tak,4x4 (dołączany automatycznie),17 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-6-0-w12-635km-first-edition-mulliner-white-sand-ID6Gxwta.html
Bentley Continental GT,950000,PLN,Prywatne,Bentley,Continental GT,,2020,8 300 km,3 996 cm3,Benzyna,550 KM,Coupe,Automatyczna,2,4,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-4-0-v8-ID6GwSF4.html
Bentley Continental GT Standard,99900,PLN,Firma,Bentley,Continental GT,Standard,2005,55 000 km,5 998 cm3,Benzyna,560 KM,Coupe,Automatyczna,2,4,Zielony,Używane,Tak,4x4 (stały),25 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-continental-gt-cgt-lovenhart-mansory-japonia-faktura-23-ID6GuYeK.html
Bentley Continental GT New Convertible,1290900,PLN,Firma,Bentley,Continental GT,New Convertible,2020,19 800 km,5 950 cm3,Benzyna,635 KM,Coupe,Automatyczna,2,4,Biały,Używane,,4x4 (stały),"17,50 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-w12-ice-carbon-naim-ID6G9rVX.html
Bentley Continental GT V8,229900,PLN,Firma,Bentley,Continental GT,V8,2013,167 800 km,3 993 cm3,Benzyna,507 KM,Coupe,Automatyczna,2,4,Czarny,Używane,,4x4 (dołączany automatycznie),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-gt-4-0-v8-507hp-serwis-aso-bezwypadkowy-wersja-mulliner-ID6FdQPK.html
Bentley Bentayga,279000,PLN,Firma,Bentley,Bentayga,,2017,52 500 km,5 950 cm3,Benzyna,608 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-2017-6-0l-w12-awd-ID6GuVjq.html
Bentley Continental GT,220000,PLN,Firma,Bentley,Continental GT,,2016,72 709 km,4 000 cm3,Benzyna,521 KM,Sedan,Automatyczna,2,4,Biały,Używane,,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-2016-bentley-continental-gt-v8-s-silnik-4-0-44-od-ubezpieczyciela-ID6GxngW.html
